,Name,Co-bps,Original Decoding,New Decoding,Smooth Decoding,val lt-co-bps,Filered Trials Decoding
31,lyric-sweep-32,0.135009422870442,0.533964577500787,0.5546025344949700,0.6185367325916240,0.1925148211338960,0.5677377209253190
32,flowing-sweep-33,-0.262146447386796,0.0316141810654871,0.04491839131762800,0.12902927980695900,-0.26874765747486300,0.04541352422832480
33,summer-sweep-34,-0.0147361103991794,0.151445574576913,0.2257565980016450,0.41386739491442600,0.011572662862823400,0.14930374084940000
34,playful-sweep-35,-0.050800917968002,0.0649070034020027,0.076896726421054,0.32285757883508900,-0.05370966054204470,0.06986230373487660
35,stilted-sweep-36,0.0465073979615012,0.0379826176058691,0.05937623106366110,0.19132837331712900,0.0545600878782721,0.04250775796990020
36,earthy-sweep-37,0.050486829277406,0.184809924694409,0.1002077050269120,0.20086951270110500,0.07480191918795640,0.19335662764508900
37,exalted-sweep-38,0.117456518809166,0.486362282204612,0.5102084664652950,0.616984486321228,0.16255956018830000,0.5350607918666740
38,toasty-sweep-39,0.154613682246631,0.545934366557638,0.5889796775593220,0.6539993096305610,0.18908903421786600,0.5848797801697280
39,rare-sweep-40,0.080803694495357,0.127828567418395,0.14178869417814100,0.2825761690632700,0.10637953547480400,0.13187937177550800
40,tough-sweep-41,0.102211611173554,0.237686319474938,0.27919307661073600,0.4440814157140150,0.1370760846412820,0.23972657772743200
41,cerulean-sweep-42,0.0960346500384182,0.0918422856428284,0.11242321735962800,0.3382411146844830,0.12077409639105700,0.09792292707518390
42,sage-sweep-43,0.0317433914389061,0.352163616317908,0.06932517226925340,0.21271514741528900,0.06183070281361790,0.3749637856945350
43,autumn-sweep-44,0.124857491219408,0.371976381733382,0.4065789112408570,0.588141263028096,0.17856888771133500,0.4063572884903270
44,solar-sweep-45,-0.643246802030326,0.100814459689248,0.06420458794824510,0.14938879313060500,-0.6659783079384790,0.12131640776175500
45,icy-sweep-46,0.146004875679379,0.526294528365521,0.5741434071156040,0.6380917301685380,0.19017220245083100,0.5779074927567970
46,dry-sweep-47,0.0410160859724639,0.0144750927285817,0.0496413537171746,0.09994067587668510,0.05937583320411780,0.017176122084372000
47,frosty-sweep-48,-0.10883488878551,0.199059003767934,0.08801956587947270,0.2433013887953530,-0.09212062587441970,0.19643628666145300
48,neat-sweep-49,0.0861427024109106,0.0114878399265483,0.03342701302030850,0.07682634758529360,0.10722651778355700,0.02524859653670120
49,iconic-sweep-50,-0.109581906178448,0.0926446848077764,0.11194286901372200,0.4293718261295690,-0.07557177802671240,0.0858290869344141
50,devoted-sweep-51,0.116939356229106,0.385100268611497,0.4241660723005990,0.4864038756703920,0.14709319264295500,0.4080570939931540
51,smooth-sweep-52,-0.185205021026443,0.231869208058384,0.08704535888460520,0.3416028145665710,-0.15469089170795200,0.2243237955040580
52,wandering-sweep-54,0.110684852416263,0.418257170074964,0.4108589170300480,0.521080513036258,0.13996236198155600,0.4493368576612230
53,cosmic-sweep-55,-0.0411661569587152,0.0428655279187165,0.05777205849231840,0.195615210254802,-0.04397832321261170,0.054311711602246800
54,grateful-sweep-56,0.0991822765145093,0.244816274955636,0.2850049328503030,0.36477462265292100,0.12828262245158200,0.24612824533376300
55,exalted-sweep-57,0.0654801262948061,0.286402799704522,0.11423922077235500,0.3306442007901520,0.08030661088978500,0.2908300389596870
56,desert-sweep-58,-0.0375532609802329,0.197791095363978,0.1167125055051540,0.30848589668170900,-0.04777528093595100,0.2087868748857550
57,comic-sweep-59,0.038062055529437,0.382588707608436,0.40629726805634700,0.49473310306354000,0.07922343728236190,0.39353118147404700
58,dark-sweep-60,0.0974801534700044,0.3615597492156,0.4143325022199930,0.47609494266645300,0.12572996995615100,0.3859271818408150
59,brisk-sweep-61,0.0473749160736581,0.293696820031175,0.12557721884610700,0.194544166346712,0.05603886457834250,0.2979043644342960
60,wandering-sweep-62,0.13030864257224,0.431258830053396,0.47727835219094100,0.5713432559828190,0.16635686187694100,0.443782976853332
61,glamorous-sweep-63,0.0638098039173373,0.155058234438149,0.1194285040834390,0.33562712876576100,0.06743558515848980,0.16376554070679000
62,firm-sweep-64,0.0952859665635496,0.0391502533501724,0.058060219919090100,0.1876341721760530,0.11063957798342300,0.05454506889237790
63,golden-sweep-65,0.146990110541594,0.470286119239283,0.5028016471425500,0.5836878843999650,0.22152773539083700,0.5309712540620380
64,rare-sweep-67,0.137514909123874,0.494417218550507,0.5397183353188900,0.6217571829919520,0.17405647141149100,0.5317536537941710
65,revived-sweep-68,0.0422177798113918,0.0293840559008024,0.05758907554416840,0.13910305055391900,0.0637505290218259,0.04273732400834300
66,flowing-sweep-69,0.120210272768035,0.493675487927851,0.5321035166817700,0.5981291705480360,0.1617587122256420,0.5219472219253450
67,rosy-sweep-70,0.0938109036138464,0.518196393413722,0.5432645324573280,0.6245648778168870,0.12377881603319700,0.5398959919712100
68,solar-sweep-71,0.101167805469805,0.378448765817462,0.42672704692465700,0.49396366735033300,0.14917380650634600,0.4008941218651990
69,olive-sweep-72,0.0651013183829073,0.0672440625398225,0.08559962105474160,0.24328079893389300,0.07532732081188450,0.0658281750032241
